Customer_ID,Age,Gender,City,Monthly_Income,Balance,Credit_Score,Account_Type,Loan_Amount,Loan_Status,Transaction_Count,Transaction_Value,Customer_Since,Quality_Score,Churn_Risk,Fraud_Flag
113300,60,Female,Chennai,30476,144414,586,Savings,405489,"No Loan",16,39164,2020-05-23,8.21,High,No
113301,68,Male,Bangalore,140000,703891,769,Current,2795853,"No Loan",41,79675,2017-12-15,10,Low,No
113302,49,Male,Hyderabad,129620,997651,796,Savings,2478883,Closed,84,190951,2016-12-21,10,Low,No
113303,55,Male,Mumbai,164678,557257,727,Current,2374592,Closed,34,53298,2022-04-24,10,Medium,No
113304,27,Male,Chennai,40811,217349,723,Savings,776555,Closed,19,13526,2020-03-23,10,Medium,No
113305,67,Male,Hyderabad,149021,437681,693,Current,3032842,Active,41,42756,2020-01-26,10,Medium,No
113306,38,Male,Chennai,126514,328553,740,Current,1057578,Closed,26,101506,2024-06-18,10,Medium,No
113307,26,Male,Vizag,61564,239978,655,Savings,916889,Closed,21,66810,2019-04-28,10,Medium,No
113308,45,Male,Bangalore,91886,488801,794,Savings,543434,Closed,53,60460,2016-11-13,10,Low,No
113309,29,Male,Bangalore,109786,458660,695,Savings,1106317,Active,26,45871,2016-08-13,10,Medium,No
113310,23,Female,Chennai,121663,789681,646,Savings,2076779,Closed,25,97321,2019-04-27,10,Medium,No
113311,66,Male,Mumbai,155450,526837,800,Savings,1471759,"No Loan",46,132145,2016-08-27,10,Low,No
113312,66,Female,Hyderabad,41623,251549,557,Savings,876402,"No Loan",20,67300,2019-04-05,10,High,No
113313,49,Male,Hyderabad,32000,203020,793,Current,265989,Closed,25,83138,2020-07-25,10,Low,No
113314,45,Male,Hyderabad,78991,417747,700,Savings,840073,"No Loan",17,52718,2024-09-21,10,Medium,No
113315,32,Female,Mumbai,200939,1391792,683,Savings,2028953,Closed,69,287520,2017-07-07,10,Medium,No
113316,42,Male,Bangalore,85181,589585,736,Savings,555899,Active,25,83507,2017-11-04,10,Medium,No
113317,39,Male,Mumbai,167522,388947,799,Savings,2610430,"No Loan",33,72682,2019-12-29,10,Low,No
113318,47,Female,Bangalore,116073,736255,766,Current,2414701,Closed,43,212473,2016-12-30,10,Low,No
113319,25,Male,Mumbai,202147,1148810,782,Current,3505035,"No Loan",91,82931,2023-03-20,10,Low,No
113320,52,Male,Hyderabad,149214,498116,786,Savings,3553344,Closed,43,47791,2024-06-26,10,Low,No
113321,64,Female,Bangalore,126893,723570,679,Current,970064,Active,66,53474,2019-04-07,10,Medium,No
113322,40,Male,Vizag,92378,345370,762,Savings,896058,Active,29,121402,2022-02-05,10,Low,No
113323,52,Male,Vizag,42175,148102,796,Savings,812882,Active,16,79088,2020-01-12,9.06,Low,No
113324,47,Female,Bangalore,91250,359860,828,Savings,2246328,"No Loan",32,125652,2022-11-29,10,Low,No
113325,39,Male,Bangalore,157131,1170316,713,Savings,2592022,Closed,49,27033,2020-07-11,10,Medium,No
113326,55,Male,Hyderabad,176723,386795,843,Current,2680172,Closed,46,46514,2023-10-30,10,Low,No
113327,32,Male,Hyderabad,127801,568598,694,Savings,1097548,"No Loan",73,123700,2021-08-03,10,Medium,No
113328,53,Female,Vizag,41197,284704,760,Savings,544567,Active,23,87393,2016-12-25,10,Low,No
113329,62,Male,Mumbai,222137,1693954,761,Current,3349377,"No Loan",100,271798,2023-07-07,10,Low,No
113330,24,Male,Hyderabad,53158,157686,516,Savings,327200,"No Loan",24,70257,2016-08-23,8.75,High,No
113331,21,Female,Bangalore,100772,221725,567,Savings,522332,"No Loan",37,106276,2021-10-28,10,High,No
113332,32,Male,Hyderabad,51200,182674,677,Savings,275406,Active,23,32604,2020-03-26,10,Medium,No
113333,25,Male,Chennai,35676,219336,752,Savings,793278,Active,27,46003,2018-08-18,10,Low,No
113334,47,Female,Hyderabad,138218,1027838,781,Current,902486,Closed,100,158702,2023-05-02,10,Low,No
113335,50,Male,Mumbai,69026,255590,795,Savings,795614,Closed,31,106697,2022-09-22,10,Low,No
113336,62,Male,Mumbai,239380,1769569,738,Current,4496688,Closed,100,218894,2019-08-09,10,Medium,No
113337,32,Female,Mumbai,239532,566742,705,Savings,2279779,Closed,45,181887,2018-09-26,10,Medium,No
113338,18,Male,Bangalore,173977,1155698,625,Savings,2620010,"No Loan",100,171379,2020-04-27,10,Medium,No
113339,54,Male,Bangalore,110682,491282,767,Savings,2690944,Active,53,167648,2021-03-07,10,Low,No
113340,37,Female,Hyderabad,175515,1290630,763,Savings,3062464,"No Loan",99,191793,2024-08-19,10,Low,No
113341,34,Female,Chennai,161213,1284855,652,Savings,2222970,Closed,83,56627,2017-08-06,10,Medium,No
113342,68,Male,Bangalore,109191,794003,705,Current,903960,Closed,40,93014,2017-02-01,10,Medium,No
113343,46,Male,Vizag,43945,283638,797,Current,467589,"No Loan",26,41970,2023-10-16,10,Low,No
113344,26,Female,Bangalore,84040,528450,801,Current,1778985,Active,52,227759,2018-12-23,10,Low,No
113345,42,Female,Mumbai,165991,338012,739,Savings,2336686,"No Loan",22,20985,2021-12-25,10,Medium,No
113346,23,Male,Hyderabad,176757,429826,603,Current,4405976,Closed,41,34302,2018-05-05,10,Medium,No
113347,29,Male,Chennai,84993,653666,781,Savings,478693,"No Loan",71,119232,2018-10-17,10,Low,No
113348,55,Male,Bangalore,56580,118014,751,Savings,1213341,"No Loan",24,49889,2017-12-15,7.94,Low,No
113349,35,Male,Bangalore,157381,1111524,829,Savings,1546511,"No Loan",54,57891,2023-08-29,10,Low,No
113350,45,Male,Hyderabad,141152,911976,728,Savings,2348428,Active,62,275466,2018-11-09,10,Medium,No
113351,49,Male,Bangalore,69344,253708,752,Savings,1237133,"No Loan",38,146767,2024-12-08,10,Low,No
113352,64,Female,Chennai,107763,548656,737,Current,2527651,"No Loan",60,155311,2023-06-18,10,Medium,No
113353,30,Male,Hyderabad,83508,489794,677,Savings,1114224,Active,49,43743,2016-10-01,10,Medium,No
113354,40,Female,Mumbai,148314,631136,760,Savings,1433638,Closed,58,145386,2023-12-20,10,Low,No
113355,50,Male,Mumbai,116981,841040,691,Savings,700487,"No Loan",60,185554,2022-11-11,10,Medium,No
113356,19,Female,Bangalore,46411,339126,558,Savings,567982,Active,33,64848,2017-12-26,10,High,No
113357,53,Male,Hyderabad,65215,297259,784,Savings,1493109,Closed,23,84199,2016-04-02,10,Low,No
113358,53,Male,Hyderabad,165128,867545,751,Current,3462438,Active,42,77463,2016-06-07,10,Low,No
113359,28,Female,Vizag,34333,171948,660,Savings,395985,Active,25,26429,2023-05-23,9.83,Medium,No
113360,30,Male,Mumbai,103477,640184,803,Savings,2091677,Closed,75,175356,2016-08-24,10,Low,No
113361,46,Male,Vizag,62431,289614,698,Savings,381873,Closed,11,10422,2016-02-01,10,Medium,No
113362,18,Female,Vizag,112239,846119,536,Current,1234995,Active,41,66980,2019-04-20,10,High,No
113363,27,Female,Vizag,91807,718419,666,Savings,1283814,Active,35,89711,2015-01-17,10,Medium,No
113364,20,Male,Chennai,110397,567891,638,Savings,636751,Active,61,249182,2020-01-23,10,Medium,No
113365,69,Female,Hyderabad,126086,992913,690,Current,1261755,"No Loan",99,382860,2019-12-27,10,Medium,No
113366,58,Female,Hyderabad,87808,678678,735,Savings,1176604,"No Loan",32,76554,2016-02-08,10,Medium,No
113367,25,Female,Bangalore,60318,466499,819,Savings,1058692,"No Loan",43,32772,2021-02-10,10,Low,No
113368,30,Female,Chennai,148574,765566,664,Savings,849766,"No Loan",70,266828,2024-04-28,10,Medium,No
113369,60,Female,Vizag,35076,258440,665,Savings,476479,Closed,22,104341,2024-10-25,10,Medium,No
113370,53,Male,Chennai,136032,559298,722,Current,1351712,"No Loan",39,134350,2018-09-18,10,Medium,No
113371,66,Female,Mumbai,190844,1506288,737,Savings,2200854,Active,100,235585,2017-12-05,10,Medium,No
113372,68,Male,Vizag,105430,302190,624,Current,2324208,Closed,44,157195,2019-02-20,10,Medium,No
113373,32,Male,Hyderabad,65856,433198,685,Current,634049,Closed,56,122944,2021-05-14,10,Medium,No
113374,57,Male,Chennai,37515,188113,729,Savings,330474,Active,28,49235,2019-05-28,10,Medium,No
113375,34,Male,Bangalore,177270,990518,810,Current,1009710,Closed,100,69879,2015-08-02,10,Low,No
113376,27,Female,Mumbai,72560,541053,701,Savings,939990,Closed,24,62637,2024-06-29,10,Medium,No
113377,35,Male,Bangalore,140802,748093,657,Current,3173472,Active,59,233994,2022-06-09,10,Medium,No
113378,65,Female,Vizag,108588,645172,552,Savings,2292554,Active,37,149584,2024-09-11,10,High,No
113379,60,Female,Bangalore,136489,871837,589,Savings,2247378,Active,62,266582,2021-04-24,10,High,No
113380,63,Female,Bangalore,56633,372403,769,Savings,1368749,Closed,20,55143,2015-07-06,10,Low,No
113381,28,Male,Bangalore,109270,425924,795,Current,2677240,"No Loan",32,72250,2022-10-29,10,Low,No
113382,42,Female,Hyderabad,32002,203723,719,Current,757310,"No Loan",21,74007,2015-03-01,10,Medium,No
113383,19,Female,Hyderabad,166062,1160215,542,Current,1269730,Active,97,425575,2020-03-23,10,High,No
113384,26,Female,Bangalore,75268,352353,730,Savings,844058,Active,16,48529,2017-05-18,10,Medium,No
113385,40,Female,Chennai,127421,952859,706,Current,3114054,Closed,58,243905,2024-11-18,10,Medium,No
113386,49,Female,Vizag,59180,295277,715,Savings,823458,"No Loan",32,29670,2021-03-24,10,Medium,No
113387,65,Female,Mumbai,199078,1102362,607,Current,2510934,Active,47,87197,2021-05-28,10,Medium,No
113388,47,Female,Bangalore,184645,373398,731,Savings,3510300,Closed,39,171783,2019-06-07,10,Medium,No
113390,46,Female,Vizag,20434,154472,746,Savings,427606,Closed,32,19964,2024-07-13,9.63,Medium,No
113391,51,Male,Hyderabad,169615,1226854,711,Savings,1755367,Active,100,65481,2020-04-11,10,Medium,No
113392,42,Female,Bangalore,97970,340925,735,Savings,561166,Closed,27,83078,2017-02-15,10,Medium,No
113393,25,Female,Chennai,30512,201598,704,Savings,553758,Active,27,24426,2021-09-13,10,Medium,No
113394,49,Female,Bangalore,40162,143327,733,Savings,514060,Active,27,43215,2017-09-20,8.99,Medium,No
113395,39,Female,Hyderabad,92462,308751,775,Savings,1410730,Active,33,65549,2016-09-27,10,Low,No
113396,31,Male,Vizag,93560,378269,753,Savings,942455,Closed,26,100893,2024-02-13,10,Low,No
113397,22,Female,Hyderabad,88968,182431,627,Savings,1941479,Closed,28,19602,2018-08-18,10,Medium,No
113398,46,Female,Bangalore,43136,174412,653,Current,849419,Active,20,18788,2023-09-06,9.75,Medium,No
113399,60,Female,Mumbai,239264,1407338,781,Savings,2348856,Closed,42,96959,2021-07-28,10,Low,No
113400,51,Female,Vizag,61106,431364,753,Savings,403962,Active,38,20797,2023-04-06,10,Low,No
113401,33,Female,Mumbai,138128,565527,819,Current,1522360,Active,54,48975,2019-06-24,10,Low,No
113402,59,Female,Bangalore,89485,518625,640,Current,1716995,"No Loan",57,277486,2021-01-26,10,Medium,No
113403,62,Female,Bangalore,139506,975971,567,Savings,3254108,Active,68,124307,2016-04-05,10,High,No
113404,66,Female,Hyderabad,34971,206897,772,Savings,783854,"No Loan",25,122465,2015-11-28,10,Low,No
113405,56,Male,Hyderabad,79495,581575,675,Savings,602333,"No Loan",69,111317,2024-12-02,10,Medium,No
113406,64,Female,Bangalore,62125,230596,795,Current,1003048,"No Loan",32,27952,2018-02-09,10,Low,No
113407,39,Male,Vizag,29634,72393,808,Savings,627190,Closed,11,47452,2017-10-29,5.92,Low,No
113408,66,Male,Vizag,45734,168958,596,Current,759454,Active,26,43491,2017-07-03,9.52,High,No
113409,63,Male,Hyderabad,81182,356214,661,Savings,1793116,Active,37,136011,2021-05-05,10,Medium,No
113410,58,Female,Chennai,92288,559933,753,Current,1070617,"No Loan",47,197099,2017-02-03,10,Low,No
113411,36,Female,Mumbai,151750,1061893,801,Savings,2456993,Closed,70,276368,2023-10-03,10,Low,No
113412,35,Female,Mumbai,108682,270388,847,Savings,2213906,Active,17,69882,2018-08-30,10,Low,No
113413,34,Female,Chennai,46964,327144,850,Savings,670276,"No Loan",19,42021,2022-04-15,10,Low,No
113415,36,Female,Hyderabad,50911,290896,702,Savings,1136157,Active,16,74580,2018-07-14,10,Medium,No
113416,30,Female,Vizag,50577,240971,684,Savings,713326,"No Loan",32,74987,2018-08-19,10,Medium,No
113417,30,Male,Bangalore,81897,279430,686,Savings,647457,"No Loan",23,62042,2019-03-04,10,Medium,No
113418,57,Male,Bangalore,182137,814469,588,Current,2793801,"No Loan",74,334073,2020-11-20,10,High,No
113419,28,Female,Hyderabad,110331,498859,769,Savings,712038,"No Loan",58,191367,2022-12-27,10,Low,No
113420,34,Female,Hyderabad,42921,173203,846,Savings,284698,Closed,24,48328,2024-11-15,10,Low,No
113421,49,Male,Vizag,62158,431269,819,Savings,1315920,Active,34,102762,2021-01-23,10,Low,No
113422,28,Female,Bangalore,92780,253201,676,Savings,470995,Closed,33,21890,2023-10-26,10,Medium,No
113423,69,Male,Bangalore,145556,749043,604,Savings,1769632,Closed,51,176258,2017-02-11,10,Medium,No
113424,19,Male,Vizag,94855,338251,680,Savings,1610671,"No Loan",35,89811,2020-10-03,10,Medium,No
113425,62,Female,Mumbai,98218,683421,737,Savings,2296433,"No Loan",35,167862,2020-07-16,10,Medium,No
113426,38,Female,Chennai,101168,445050,781,Current,2400816,"No Loan",32,92100,2020-04-26,10,Low,No
113427,21,Male,Chennai,136994,398530,654,Savings,1064181,Active,48,131800,2020-04-13,10,Medium,No
113428,28,Female,Chennai,140469,484062,702,Current,2247191,Closed,56,60665,2016-09-05,10,Medium,No
113429,23,Male,Mumbai,41394,195098,523,Current,295943,Closed,14,21987,2024-07-27,9.97,High,No
113430,28,Female,Mumbai,188119,1318735,700,Current,2956237,"No Loan",100,419588,2022-04-15,10,Medium,No
113431,65,Female,Bangalore,196807,1529283,685,Current,1612407,"No Loan",57,42742,2019-05-08,10,Medium,No
113432,27,Male,Vizag,105062,417333,666,Current,2511683,Active,21,23719,2017-03-08,10,Medium,No
113433,45,Female,Bangalore,118817,752178,759,Savings,791848,Active,27,133355,2024-05-07,10,Low,No
113434,22,Female,Mumbai,58155,384072,506,Savings,720121,Active,36,39814,2015-08-25,10,High,No
113435,31,Female,Mumbai,73327,507382,668,Current,1770432,"No Loan",27,84884,2015-06-05,10,Medium,No
113436,59,Female,Bangalore,73814,528944,760,Current,1806626,Closed,72,132577,2019-01-04,10,Low,No
113437,59,Male,Mumbai,163630,463727,618,Savings,1174299,Active,32,43996,2020-12-12,10,Medium,No
113438,34,Female,Vizag,77464,430626,849,Savings,1503653,"No Loan",33,42195,2020-11-21,10,Low,No
113439,57,Female,Bangalore,169691,865228,611,Savings,2445802,"No Loan",89,220721,2017-01-11,10,Medium,No
113440,29,Male,Bangalore,94741,596949,738,Current,1677120,Closed,50,32401,2016-02-10,10,Medium,No
113441,32,Female,Hyderabad,162993,578838,679,Savings,2380131,Closed,31,30479,2020-05-06,10,Medium,No
113442,28,Male,Mumbai,153141,335875,743,Savings,1936813,Active,46,50768,2017-09-15,10,Medium,No
113443,62,Female,Chennai,107442,748115,755,Savings,1570953,"No Loan",64,65963,2019-07-12,10,Low,No
113444,62,Female,Vizag,41577,298761,635,Savings,960762,Closed,42,146521,2016-11-21,10,Medium,No
113445,34,Female,Mumbai,158021,1087720,656,Savings,1260073,Active,48,104434,2021-09-13,10,Medium,No
113446,22,Male,Vizag,49858,266969,655,Savings,486689,Active,28,136177,2016-12-22,10,Medium,No
113447,59,Male,Vizag,61383,213160,772,Savings,1343794,"No Loan",19,43706,2015-03-21,10,Low,No
113448,25,Female,Bangalore,133341,545628,818,Current,1413954,Active,36,134302,2015-02-12,10,Low,No
113449,62,Female,Bangalore,184449,1317734,586,Current,1450366,Active,45,145481,2021-05-16,10,High,No
113450,51,Female,Hyderabad,169909,355201,753,Savings,1990714,"No Loan",38,83471,2024-03-02,10,Low,No
113451,39,Female,Mumbai,58361,466053,709,Savings,586542,Active,28,66995,2016-06-27,10,Medium,No
113452,58,Female,Bangalore,191928,466508,678,Current,3277019,Active,43,145702,2020-10-17,10,Medium,No
113453,36,Female,Hyderabad,96628,274784,755,Savings,1227025,"No Loan",14,61771,2019-12-25,10,Low,No
113454,41,Male,Mumbai,79510,203637,799,Savings,1437815,Closed,24,107429,2019-08-10,10,Low,No
113455,20,Female,Hyderabad,102542,448335,607,Savings,1608109,Active,47,157045,2022-01-18,10,Medium,No
113456,29,Male,Vizag,48607,185823,788,Savings,1043145,"No Loan",29,116998,2021-05-29,10,Low,No
113457,59,Female,Mumbai,114672,487617,768,Current,852206,Active,59,43339,2020-08-08,10,Low,No
113458,38,Female,Bangalore,140361,895444,756,Savings,953226,Active,35,81445,2019-05-03,10,Low,No
113459,54,Female,Bangalore,166574,1284375,758,Current,1894553,"No Loan",42,79144,2017-09-10,10,Low,No
113460,22,Female,Vizag,33495,104303,549,Current,699283,Active,13,58108,2023-12-30,6.39,High,No
113461,64,Female,Bangalore,57246,285219,742,Savings,821073,Closed,36,61949,2019-12-16,10,Medium,No
113462,68,Female,Chennai,125628,526807,556,Savings,2622218,Active,59,208815,2021-06-25,10,High,No
113463,25,Male,Hyderabad,84304,300384,769,Savings,1918507,Active,38,144193,2020-09-09,10,Low,No
113464,57,Female,Vizag,46270,206397,697,Savings,479490,"No Loan",26,116675,2016-12-17,10,Medium,No
113465,31,Male,Hyderabad,99371,560365,749,Savings,1619226,"No Loan",39,186377,2017-11-04,10,Medium,No
113466,24,Male,Chennai,120314,923946,648,Savings,1943394,"No Loan",84,325679,2016-10-07,10,Medium,No
113467,27,Female,Hyderabad,54418,380825,773,Savings,288880,"No Loan",36,67395,2019-10-06,10,Low,No
113468,54,Male,Vizag,83284,441539,684,Savings,965378,"No Loan",45,37229,2024-01-02,10,Medium,No
113469,49,Female,Bangalore,129611,707272,733,Savings,1605906,Active,71,188720,2016-05-20,10,Medium,No
113470,55,Male,Hyderabad,66904,435047,716,Savings,1326601,Closed,34,73457,2022-11-24,10,Medium,No
113471,49,Female,Mumbai,195335,996652,758,Current,1433919,"No Loan",100,152741,2020-10-15,10,Low,No
113472,37,Male,Mumbai,118079,478539,823,Savings,1932969,"No Loan",47,224075,2016-07-24,10,Low,No
113473,48,Female,Bangalore,146472,912570,701,Savings,1866286,Closed,83,274201,2019-07-24,10,Medium,No
113474,41,Female,Hyderabad,179140,1208323,704,Savings,1235019,Active,42,144062,2015-09-22,10,Medium,No
113475,30,Female,Hyderabad,75460,361476,724,Savings,1054602,Closed,20,24403,2023-11-26,10,Medium,No
113476,27,Male,Hyderabad,107336,232749,744,Savings,2173217,Active,30,48178,2024-10-01,10,Medium,No
113477,46,Male,Bangalore,40048,291770,739,Savings,201615,"No Loan",24,19911,2017-09-17,10,Medium,No
113478,62,Male,Bangalore,131152,743662,637,Savings,1007022,"No Loan",30,86031,2021-08-03,10,Medium,No
113479,19,Male,Mumbai,201196,1355506,612,Current,4185662,"No Loan",46,122555,2019-11-03,10,Medium,No
113480,61,Female,Bangalore,111852,318450,662,Savings,2250352,"No Loan",29,101149,2020-01-10,10,Medium,No
113481,62,Female,Bangalore,63149,131971,721,Savings,401205,Active,28,66941,2020-02-26,8.52,Medium,No
113482,48,Female,Chennai,95341,646037,780,Savings,2352186,Active,72,151341,2016-12-28,10,Low,No
113483,34,Male,Hyderabad,85220,231840,675,Current,879659,Active,25,118069,2016-07-26,10,Medium,No
113484,20,Female,Hyderabad,93860,429277,677,Savings,1459432,Active,35,130853,2020-06-23,10,Medium,No
113485,56,Female,Chennai,61092,363293,663,Savings,912430,"No Loan",43,70553,2022-11-24,10,Medium,No
113486,50,Female,Mumbai,128614,343301,675,Current,2115478,Active,36,87173,2024-04-06,10,Medium,No
113487,32,Female,Chennai,72856,227158,847,Savings,1157283,"No Loan",24,84609,2023-07-05,10,Low,No
113488,51,Female,Hyderabad,139499,953675,739,Savings,2825888,Closed,61,143873,2017-03-21,10,Medium,No
113490,59,Female,Bangalore,171234,1223194,749,Current,1906858,"No Loan",66,325599,2024-07-05,10,Medium,No
113491,25,Female,Mumbai,138383,792492,651,Savings,992477,"No Loan",40,20853,2016-07-30,10,Medium,No
113492,51,Female,Mumbai,213990,1517603,656,Current,4478948,Closed,93,300890,2020-04-13,10,Medium,No
113493,53,Male,Mumbai,83810,667650,728,Savings,1161998,"No Loan",31,145403,2024-12-27,10,Medium,No
113494,68,Male,Vizag,49796,247164,614,Savings,1157698,"No Loan",15,19017,2018-09-14,10,Medium,No
113495,41,Female,Bangalore,159600,962172,794,Savings,1184793,Closed,92,259207,2017-02-12,10,Low,No
113496,61,Male,Bangalore,54684,406085,725,Savings,827721,Closed,44,51573,2022-04-20,10,Medium,No
113497,43,Male,Hyderabad,130149,916707,690,Savings,732688,Active,66,117686,2015-07-08,10,Medium,No
113498,58,Male,Chennai,155693,722630,721,Current,1177836,"No Loan",44,168421,2024-10-15,10,Medium,No
113499,69,Female,Chennai,123448,462921,790,Savings,2986278,"No Loan",36,135068,2023-06-01,10,Low,No
113500,26,Female,Bangalore,171504,822263,721,Savings,3639651,Active,67,45816,2020-03-29,10,Medium,No
113501,29,Female,Chennai,38163,154595,840,Current,637872,Active,26,89620,2019-07-04,9.76,Low,No
113502,23,Male,Chennai,63345,333600,592,Current,524653,"No Loan",39,170581,2024-08-06,10,High,No
113503,63,Female,Hyderabad,95521,376787,682,Savings,930570,Active,42,201554,2020-12-10,10,Medium,No
113504,35,Female,Bangalore,177091,621453,776,Savings,1364636,Active,64,289888,2017-08-14,10,Low,No
113505,61,Female,Hyderabad,123520,427532,592,Savings,915597,Active,40,68317,2019-12-20,10,High,No
113506,43,Female,Mumbai,84992,253557,699,Savings,448105,Closed,38,162041,2021-02-18,10,Medium,No
113507,56,Female,Bangalore,164839,1198542,585,Current,1060794,Closed,50,224650,2019-02-17,10,High,No
113508,47,Male,Mumbai,199992,481764,706,Savings,4711170,"No Loan",26,126739,2024-07-18,10,Medium,No
113509,63,Female,Vizag,46959,254766,752,Savings,685336,Active,24,111763,2019-07-13,10,Low,No
113510,21,Male,Chennai,58676,301216,669,Savings,1216919,Active,19,17708,2019-12-04,10,Medium,No
113511,33,Male,Hyderabad,146024,591880,778,Savings,2771992,"No Loan",58,139971,2021-05-29,10,Low,No
113512,47,Male,Hyderabad,60962,179720,795,Savings,1259465,Active,14,47962,2015-02-27,10,Low,No
113513,42,Male,Mumbai,203256,562840,693,Current,3669281,Closed,27,85698,2020-02-27,10,Medium,No
113514,27,Female,Chennai,167005,733521,768,Current,2287362,Active,44,82717,2021-02-20,10,Low,No
113515,20,Female,Bangalore,186186,798613,534,Current,3113396,Active,53,211140,2015-10-08,10,High,No
113516,30,Female,Hyderabad,66431,349309,741,Savings,1045117,Active,43,206409,2021-12-19,10,Medium,No
113517,60,Female,Bangalore,126026,983858,731,Savings,2727645,Closed,83,60228,2024-12-26,10,Medium,No
113518,55,Male,Chennai,49381,311414,749,Savings,600528,Closed,29,112380,2019-03-31,10,Medium,No
113519,65,Female,Chennai,159963,564704,681,Savings,1017006,Active,51,226831,2019-03-07,10,Medium,No
113521,56,Male,Chennai,100351,478812,760,Savings,1798720,Active,34,43318,2022-07-25,10,Low,No
113522,42,Male,Hyderabad,103470,548733,761,Savings,1036315,Closed,39,154236,2019-07-12,10,Low,No
113523,32,Male,Mumbai,116669,592801,827,Current,2833953,Active,54,44485,2021-07-27,10,Low,No
113524,53,Male,Bangalore,136592,1045422,692,Savings,1285814,Closed,78,283801,2018-10-26,10,Medium,No
113525,32,Male,Vizag,67283,191793,734,Savings,1547275,Closed,30,142412,2017-11-14,10,Medium,No
113526,27,Male,Bangalore,108188,506482,732,Current,2540250,Active,26,27930,2016-07-23,10,Medium,No
113527,40,Female,Chennai,61260,468900,702,Savings,776675,Closed,28,96391,2021-10-04,10,Medium,No
113528,26,Male,Chennai,47260,232809,683,Savings,1134342,Closed,24,110201,2019-12-23,10,Medium,No
113529,26,Male,Vizag,46583,203014,669,Savings,381920,"No Loan",32,95279,2024-01-31,10,Medium,No
113530,34,Female,Chennai,55394,332616,664,Savings,1064430,Active,46,94604,2022-10-31,10,Medium,No
113531,26,Female,Hyderabad,102940,582012,806,Savings,1287180,"No Loan",33,29537,2018-06-09,10,Low,No
113532,54,Female,Hyderabad,151018,716859,807,Savings,3187068,"No Loan",45,205686,2017-05-18,10,Low,No
113533,51,Male,Bangalore,45599,179552,802,Savings,565252,Active,24,13217,2024-10-21,10,Low,No
113534,68,Female,Hyderabad,136090,414287,800,Savings,2629445,"No Loan",43,155407,2016-09-15,10,Low,No
113535,59,Male,Vizag,81467,614721,740,Savings,756700,"No Loan",66,211388,2016-04-26,10,Medium,No
113536,59,Male,Bangalore,111267,660363,622,Savings,989106,Active,44,28972,2021-03-30,10,Medium,No
113537,56,Female,Bangalore,145929,1143366,586,Current,3168187,"No Loan",80,338767,2022-09-24,10,High,No
113538,39,Male,Hyderabad,177404,612857,724,Savings,2529280,"No Loan",49,212611,2017-02-01,10,Medium,No
113539,51,Male,Hyderabad,74315,302906,847,Savings,1595965,"No Loan",39,162273,2015-10-06,10,Low,No
113540,51,Female,Chennai,47871,251327,802,Savings,249027,"No Loan",33,125649,2019-03-06,10,Low,No
113541,26,Male,Hyderabad,98998,388119,720,Savings,1933368,Closed,32,157972,2024-12-08,10,Medium,No
113542,41,Female,Vizag,40311,287253,746,Savings,437278,"No Loan",36,89062,2021-12-11,10,Medium,No
113543,45,Female,Chennai,44605,251668,785,Savings,310479,Active,19,50156,2019-10-08,10,Low,No
113544,34,Male,Chennai,66480,480491,818,Savings,810545,Closed,59,88241,2021-09-25,10,Low,No
113545,19,Female,Chennai,87535,279783,580,Savings,609017,Closed,41,85008,2018-08-27,10,High,No
113546,53,Male,Bangalore,76569,369154,702,Current,487036,Active,34,57957,2016-12-11,10,Medium,No
113547,20,Male,Bangalore,107906,349345,581,Savings,1109429,"No Loan",28,22978,2023-03-07,10,High,No
113548,22,Female,Hyderabad,32711,237572,518,Savings,228137,Closed,29,34590,2021-10-25,10,High,No
113549,28,Female,Hyderabad,57688,453550,792,Savings,732943,"No Loan",57,107170,2018-12-01,10,Low,No
113550,50,Female,Hyderabad,65801,213795,776,Savings,1211140,Closed,21,87935,2024-03-04,10,Low,No
113551,54,Male,Mumbai,182412,1306888,839,Current,2689077,Closed,100,161753,2017-12-08,10,Low,No
113552,22,Male,Hyderabad,152376,1146742,519,Savings,3585754,Active,100,444766,2018-05-03,10,High,No
113553,42,Male,Hyderabad,99150,409356,814,Savings,1491043,Closed,43,158822,2019-04-04,10,Low,No
113554,66,Female,Vizag,75362,347921,796,Savings,526149,Closed,41,101927,2019-05-28,10,Low,No
113555,22,Female,Bangalore,95503,695157,533,Savings,1143161,Closed,46,52000,2018-06-14,10,High,No
113556,50,Male,Mumbai,89753,386334,782,Savings,1531674,"No Loan",40,177704,2016-06-12,10,Low,No
113557,60,Male,Hyderabad,67721,180299,738,Current,891673,"No Loan",34,137493,2023-02-09,10,Medium,No
113558,21,Male,Hyderabad,158193,1246663,555,Savings,1074689,Active,71,57613,2021-02-19,10,High,No
113559,25,Female,Bangalore,95495,670792,723,Current,2159780,Closed,45,28178,2023-08-24,10,Medium,No
113560,63,Male,Mumbai,55379,152205,659,Savings,1108397,Active,25,50262,2023-11-16,9.03,Medium,No
113561,65,Female,Mumbai,203691,1240147,742,Savings,5075430,"No Loan",100,122876,2019-11-17,10,Medium,No
113562,61,Male,Bangalore,103984,374028,670,Savings,729473,Active,28,108557,2016-08-10,10,Medium,No
113563,51,Female,Hyderabad,36687,264025,845,Savings,602832,Closed,20,82946,2021-10-28,10,Low,No
